firm_id,index_date,index_year,split,event_1m,days_to_event_1m,event_5m,days_to_event_5m,event_10m,days_to_event_10m,censoring_horizon_days,n_pre_grants,total_pre_amount,max_single_award,years_first_to_index_days,n_grantors_pre,n_active_years_pre,n_phase1_pre,phase1_to_phase2_days,has_dod,has_nih,has_nsf,has_doe,has_nasa,has_usda,state_at_index,n_trl_observations,trl_mean_pre,trl_volatility,trl_max_pre,trl_min_pre,trl_first_grant,trl_at_index,trl_delta,trl_velocity_per_year,trl_span_days,has_embedding,amt_bucket,trl_delta_bin,is_troll,vc_AdTech,vc_AgriTech,vc_Artificial_Intelligence,vc_B2B_SaaS,vc_BioTech,vc_Blue_Economy_and_OceanTech,vc_CleanTech,vc_ClimateTech,vc_Cloud_Infrastructure,vc_Creator_Economy,vc_Cybersecurity,vc_DeepTech,vc_ESG_Technology,vc_EdTech,vc_ElderTech,vc_FinTech,vc_FoodTech,vc_Frontier_and_Dual_Use_Tech,vc_Gaming_and_eSports,vc_GovTech,vc_HRTech,vc_HealthTech,vc_IndustrialTech,vc_InsurTech,vc_LegalTech,vc_MarTech,vc_MedTech,vc_Media_and_Entertainment_Tech,vc_Mobility_and_Transportation_Tech,vc_NeuroTech,vc_PetTech,vc_PropTech,vc_Smart_Cities_and_Urban_Innovation,vc_SpaceTech,vc_SportsTech
firm_00124,2009-07-11,2010,train,0,6157,0,6157,0,6157,6157,6,1309941.0,848075.0,904,3,3,5,904.0,1,0,0,0,1,0,MA,6.0,2.833333333333333,1.3291601358251257,5.0,2.0,4.0,5.0,1.0,0.404037610619469,904.0,True,500K-1.5M,small_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32924852,0.0,0.0,0.0,0.0,0.0,0.39843407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_00125,2010-02-04,2010,train,0,5949,0,5949,0,5949,5949,79,22831151.0,1637000.0,2334,6,8,58,2334.0,1,0,0,0,1,0,FL,79.0,3.7468354430379742,1.36314450228591,7.0,2.0,4.0,5.0,1.0,0.156491002570694,2334.0,True,>6M,small_up,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44067898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_00128,2010-08-02,2010,train,0,5770,0,5770,0,5770,5770,22,10765645.0,3775540.0,2684,5,8,16,2285.0,1,0,0,0,0,0,NM,22.0,3.4545454545454546,1.4712247158412493,6.0,2.0,6.0,6.0,0.0,0.0,2684.0,True,>6M,flat,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3535242,0.0,0.0,0.0,0.0,0.0,0.34587428,0.0,0.0,0.0,0.0,0.3457292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34744743,0.0
firm_00130,2010-03-17,2010,train,0,5908,0,5908,0,5908,5908,30,8500685.0,943667.0,1973,5,7,21,1973.0,1,0,0,0,1,0,NJ,30.0,3.466666666666667,1.279367659898984,6.0,2.0,4.0,6.0,2.0,0.3702483527622909,1973.0,True,>6M,big_up,0,0.0,0.0,0.3702094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37435833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36664042,0.33793116,0.0,0.0,0.0,0.0,0.0
firm_00133,2010-01-06,2010,train,0,5978,0,5978,0,5978,5978,72,26065532.0,1202060.0,2093,6,7,43,2093.0,1,0,0,0,1,0,CA,72.0,3.9027777777777777,1.1525809644008604,6.0,2.0,4.0,5.0,1.0,0.1745102723363592,2093.0,True,>6M,small_up,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3221086,0.0,0.0,0.0,0.0,0.0,0.36126414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34282145,0.0,0.0,0.0,0.0,0.33389756,0.0
firm_00134,2010-05-13,2010,train,0,5851,0,5851,0,5851,5851,23,9399280.0,2456830.0,2309,4,7,14,2309.0,1,0,0,0,1,0,MI,23.0,3.739130434782609,1.5438261590885698,6.0,2.0,3.0,6.0,3.0,0.4745560848852317,2309.0,True,>6M,big_up,0,0.0,0.0,0.36816394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3613737,0.0,0.0,0.0,0.0,0.0,0.0,0.35458335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37287757,0.0,0.0
firm_00144,2012-08-08,2010,train,0,5033,0,5033,0,5033,5033,5,1511781.0,996811.0,2654,3,5,3,2654.0,1,0,0,1,0,0,PA,5.0,4.4,1.6733200530681511,6.0,2.0,4.0,6.0,2.0,0.2752449133383571,2654.0,True,1.5M-3M,big_up,0,0.0,0.0,0.0,0.0,0.36363345,0.0,0.4661413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37792516,0.0,0.0,0.0,0.0,0.0,0.34973124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_00148,2009-12-08,2010,train,0,6007,0,6007,0,6007,6007,15,5047017.0,749930.0,2380,5,7,9,2153.0,1,0,0,0,1,0,AZ,15.0,3.2666666666666666,1.162919151265879,6.0,2.0,3.0,6.0,3.0,0.4603991596638655,2380.0,True,3M-6M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46759674,0.0,0.0,0.0,0.0,0.0,0.36594686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_00151,2009-12-16,2010,train,0,5999,0,5999,0,5999,5999,101,27747058.0,1849840.0,2161,7,6,74,2161.0,1,0,0,0,1,0,VA,101.0,3.633663366336634,1.4263433827604608,7.0,2.0,4.0,6.0,2.0,0.3380379453956501,2161.0,True,>6M,big_up,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3234673,0.0,0.0,0.0,0.3657169,0.0,0.0,0.0,0.0,0.0,0.3290294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32804835,0.0
firm_00161,2009-10-09,2010,train,0,6067,0,6067,0,6067,6067,24,8204664.0,795981.0,1919,8,6,15,1919.0,1,0,0,0,0,0,HI,24.0,3.625,1.4084373085707127,7.0,2.0,3.0,3.0,0.0,0.0,1919.0,True,>6M,flat,0,0.0,0.0,0.0,0.0,0.448939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3368403,0.0,0.0,0.0,0.0,0.32984486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_00167,2010-05-05,2010,train,0,5859,0,5859,0,5859,5859,12,6935016.0,1788530.0,2282,2,7,5,2282.0,1,0,0,0,0,0,NY,12.0,4.5,1.381698559415515,6.0,2.0,4.0,6.0,2.0,0.3201139351446099,2282.0,True,>6M,big_up,0,0.0,0.34736088,0.0,0.0,0.0,0.36148915,0.0,0.0,0.0,0.0,0.0,0.39224952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37251267,0.0,0.0,0.0,0.3550145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_00174,2010-04-19,2010,train,0,5875,0,5875,0,5875,5875,21,9116354.0,2115090.0,2239,4,7,13,2239.0,1,0,0,0,1,0,IN,21.0,3.523809523809524,1.3273676061682242,6.0,2.0,3.0,6.0,3.0,0.489392585975882,2239.0,True,>6M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3240529,0.0,0.0,0.0,0.0,0.0,0.3618632,0.0,0.0,0.0,0.0,0.3347891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3073073,0.0
firm_00175,2009-06-26,2010,train,0,6172,0,6172,0,6172,6172,219,66086538.0,2250710.0,2048,12,7,155,2048.0,1,1,0,0,1,0,MA,219.0,3.6392694063926943,1.1343313980778469,6.0,2.0,3.0,5.0,2.0,0.3566894531249999,2048.0,True,>6M,big_up,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37536094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30946338,0.0
firm_00183,2009-12-21,2010,train,0,5994,0,5994,0,5994,5994,15,6884511.0,2282190.0,2236,4,6,10,2236.0,1,0,0,0,0,0,CT,15.0,3.8,1.2071217242444348,6.0,2.0,4.0,5.0,1.0,0.1633497316636851,2236.0,True,>6M,small_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31130064,0.3335917,0.0,0.0,0.0,0.0,0.32955077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_00190,2010-09-20,2010,train,0,5721,0,5721,0,5721,5721,11,3889721.0,899819.0,2434,4,6,7,2434.0,1,0,0,0,1,0,AZ,11.0,3.4545454545454546,1.4396969378057567,7.0,2.0,4.0,7.0,3.0,0.4501848808545603,2434.0,True,3M-6M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40417808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44612125,0.0
firm_00193,2010-08-12,2010,train,0,5760,0,5760,0,5760,5760,28,5689911.0,998251.0,2400,6,7,23,2400.0,1,0,0,0,1,0,PA,28.0,3.5357142857142856,1.2904820476643275,7.0,2.0,3.0,4.0,1.0,0.1521875,2400.0,True,3M-6M,small_up,0,0.0,0.0,0.36430505,0.0,0.0,0.4343601,0.46661493,0.0,0.0,0.0,0.0,0.42750025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_00195,2009-09-25,2010,train,0,6081,0,6081,0,6081,6081,25,6219080.0,1499630.0,2116,4,7,20,2116.0,1,0,0,0,0,0,IL,25.0,3.04,1.2409673645990855,6.0,2.0,4.0,6.0,2.0,0.345226843100189,2116.0,True,>6M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4307855,0.0,0.0,0.0,0.0,0.0,0.3222324,0.0,0.0,0.0,0.0,0.35047877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_00197,2010-07-30,2010,train,0,5773,0,5773,0,5773,5773,5,2031062.0,999044.0,808,3,3,3,808.0,1,0,0,0,0,0,CA,5.0,3.0,1.414213562373095,5.0,2.0,2.0,5.0,3.0,1.3561262376237624,808.0,True,1.5M-3M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3052248,0.0,0.0,0.0,0.0,0.0,0.31359556,0.0,0.0,0.0,0.3487911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_00199,2010-04-22,2010,train,0,5872,0,5872,0,5872,5872,56,18541668.0,1750000.0,2297,8,7,39,2297.0,1,0,0,0,1,0,MA,56.0,3.5892857142857144,0.9867630408063016,6.0,2.0,4.0,4.0,0.0,0.0,2297.0,True,>6M,flat,1,0.0,0.0,0.0,0.0,0.4381766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36775765,0.0,0.0,0.0,0.0,0.43477693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_00202,2010-08-16,2010,train,0,5756,0,5756,0,5756,5756,12,3489884.0,750000.0,2077,4,6,8,2077.0,1,0,0,0,0,0,UT,12.0,3.333333333333333,1.2309149097933272,5.0,2.0,4.0,4.0,0.0,0.0,2077.0,True,3M-6M,flat,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37566367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_00206,2010-05-05,2010,train,0,5859,0,5859,0,5859,5859,25,11436429.0,1595850.0,2331,5,8,17,1969.0,1,0,0,0,1,0,AZ,25.0,3.44,1.2609520212918492,6.0,2.0,4.0,6.0,2.0,0.3133848133848133,2331.0,True,>6M,big_up,0,0.0,0.0,0.0,0.0,0.4049222,0.0,0.0,0.0,0.0,0.0,0.0,0.41424248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3681667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_00214,2010-05-13,2010,train,0,5851,0,5851,0,5851,5851,33,13634600.0,2221490.0,2208,4,7,23,2208.0,1,0,0,0,0,0,FL,33.0,3.575757575757576,1.2754975262202353,6.0,2.0,4.0,5.0,1.0,0.1654211956521739,2208.0,True,>6M,small_up,1,0.0,0.0,0.4247751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41985965,0.0,0.0,0.0,0.40871507,0.41904247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_00216,2010-08-12,2010,train,0,5760,0,5760,0,5760,5760,28,10327510.0,1749690.0,2303,5,6,18,2303.0,1,0,0,0,0,0,AL,28.0,3.9642857142857144,0.9993384054849732,6.0,2.0,4.0,4.0,0.0,0.0,2303.0,True,>6M,flat,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52890676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34810656,0.3372659,0.0
firm_00224,2010-05-12,2010,train,0,5852,0,5852,0,5852,5852,33,9297274.0,849633.0,2354,5,8,23,2354.0,1,0,0,0,0,0,CT,33.0,3.424242424242424,1.1734112405265,6.0,2.0,4.0,6.0,2.0,0.310322854715378,2354.0,True,>6M,big_up,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41089445,0.3679174,0.0,0.36745623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_00225,2009-12-23,2010,train,0,5992,0,5992,0,5992,5992,22,7139449.0,1148930.0,987,4,3,15,987.0,1,0,0,0,1,0,IA,22.0,3.409090909090909,1.7364191645888716,6.0,2.0,4.0,6.0,2.0,0.7401215805471124,987.0,True,>6M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42817962,0.0,0.0,0.0,0.0,0.0,0.48834458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42695224,0.0
firm_00226,2010-07-09,2010,train,0,5794,0,5794,0,5794,5794,2,1067328.0,997334.0,11,2,1,1,11.0,1,0,0,0,0,0,CA,2.0,3.0,1.414213562373095,4.0,2.0,2.0,4.0,2.0,66.4090909090909,11.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36128587,0.0,0.0,0.3415292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37424287,0.0,0.0,0.34896466,0.0,0.0
firm_00233,2010-01-23,2010,train,0,5961,0,5961,0,5961,5961,24,7540976.0,1499800.0,2076,7,7,18,2076.0,1,0,0,0,1,0,AL,24.0,3.583333333333333,1.4421200175184925,6.0,2.0,4.0,6.0,2.0,0.351878612716763,2076.0,True,>6M,big_up,0,0.0,0.0,0.4052577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3894374,0.34567863,0.0,0.0,0.0,0.0,0.33104318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_00234,2010-07-29,2010,train,0,5774,0,5774,0,5774,5774,45,10350921.0,750000.0,2554,7,8,35,2554.0,1,0,0,0,1,0,NJ,45.0,3.3555555555555556,0.9331168580124736,5.0,2.0,3.0,4.0,1.0,0.1430109631949882,2554.0,True,>6M,small_up,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45902377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31192642,0.0,0.0,0.0,0.0,0.0,0.0,0.32031226,0.0,0.0,0.0,0.0,0.0
firm_00243,2010-01-08,2010,train,0,5976,0,5976,0,5976,5976,115,33802449.0,1445784.0,2230,9,8,77,2230.0,1,0,0,0,1,0,CO,115.0,3.634782608695652,1.1028705351213028,6.0,2.0,3.0,6.0,3.0,0.4913677130044843,2230.0,True,>6M,big_up,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3755932,0.0
firm_00244,2009-12-09,2010,train,0,6006,0,6006,0,6006,6006,20,5733701.0,1099580.0,2064,3,6,13,1780.0,1,0,0,0,1,0,CO,20.0,3.0,1.025978352085154,5.0,2.0,4.0,5.0,1.0,0.1769622093023255,2064.0,True,3M-6M,small_up,0,0.0,0.0,0.0,0.0,0.0,0.46649054,0.0,0.42389482,0.0,0.0,0.0,0.43359718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_00249,2007-12-07,2010,train,0,6739,0,6739,0,6739,6739,76,22913306.0,1148590.0,1670,9,5,53,1432.0,1,0,0,0,1,0,CA,76.0,3.9210526315789473,0.5102458987517513,5.0,3.0,4.0,4.0,0.0,0.0,1670.0,True,>6M,flat,1,0.0,0.0,0.0,0.0,0.0,0.3233108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30592424,0.0
firm_00250,2010-05-18,2010,train,0,5846,0,5846,0,5846,5846,36,12588592.0,1590710.0,2395,7,8,24,2225.0,1,0,0,0,1,0,NM,36.0,3.6666666666666665,1.01418510567422,6.0,2.0,4.0,5.0,1.0,0.1525052192066805,2395.0,True,>6M,small_up,1,0.0,0.0,0.0,0.0,0.0,0.0,0.34316912,0.0,0.0,0.0,0.0,0.3353168,0.0,0.0,0.0,0.0,0.0,0.3530022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35077867,0.0,0.0,0.0,0.0,0.0,0.0
firm_00252,2009-12-08,2010,train,0,6007,0,6007,0,6007,6007,150,57158691.0,3172140.0,2382,8,7,96,2197.0,1,0,0,0,1,0,MA,150.0,3.8866666666666663,1.1144967062658393,7.0,2.0,5.0,6.0,1.0,0.153337531486146,2382.0,True,>6M,small_up,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41382515,0.0,0.0,0.0,0.45380977,0.0,0.0,0.0,0.0,0.0,0.39329055,0.0,0.0,0.0,0.0,0.43401572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_00260,2010-09-22,2010,train,0,5719,0,5719,0,5719,5719,16,3869205.0,749601.0,2365,4,7,11,1878.0,1,0,0,0,1,0,CO,16.0,3.375,1.4548768561863463,6.0,2.0,4.0,6.0,2.0,0.3088794926004228,2365.0,True,3M-6M,big_up,0,0.0,0.3792833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43626958,0.0,0.0,0.0,0.0,0.42536604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40295243,0.3850084,0.0
firm_00272,2010-07-26,2010,train,0,5777,0,5777,0,5777,5777,3,916128.0,749135.0,746,2,2,2,746.0,1,0,0,0,0,0,VA,3.0,3.333333333333333,2.3094010767585034,6.0,2.0,2.0,6.0,4.0,1.9584450402144773,746.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.37038043,0.0,0.0,0.0,0.0,0.36051428,0.0,0.0,0.0,0.0,0.0,0.4268794,0.0,0.0,0.0,0.0,0.37842143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_00275,2010-04-12,2010,train,0,5882,0,5882,0,5882,5882,9,3218959.0,750000.0,2189,2,4,5,2189.0,1,0,0,0,0,0,MA,9.0,4.222222222222222,1.3944333775567923,7.0,2.0,4.0,7.0,3.0,0.5005710370031978,2189.0,True,3M-6M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.4821994,0.0,0.3889033,0.0,0.0,0.0,0.35690543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3498903,0.0,0.0,0.0,0.0,0.35682175,0.0
firm_00286,2011-06-30,2010,train,0,5438,0,5438,0,5438,5438,2,999982.0,849989.0,0,1,1,1,0.0,0,0,0,0,0,0,NC,2.0,3.0,1.414213562373095,4.0,2.0,4.0,2.0,-2.0,,0.0,True,500K-1.5M,negative,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43723708,0.38325956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_00307,2010-09-10,2010,train,0,5731,0,5731,0,5731,5731,27,9441427.0,1670000.0,2464,8,8,17,2464.0,1,0,0,0,1,0,CA,27.0,3.555555555555556,1.2506408613597129,6.0,2.0,4.0,6.0,2.0,0.2964691558441558,2464.0,True,>6M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38342327,0.0,0.0,0.38117918,0.0,0.0,0.0,0.0,0.52266335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38027295,0.0
firm_00312,2011-04-01,2010,train,0,5528,0,5528,0,5528,5528,3,1458380.0,689265.0,973,3,3,0,,0,1,0,0,0,0,PA,3.0,5.666666666666666,0.5773502691896257,6.0,5.0,6.0,5.0,-1.0,-0.3753854059609455,973.0,True,500K-1.5M,negative,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3609259,0.0,0.0,0.0,0.3298566,0.0,0.0,0.0,0.0
firm_00313,2010-02-18,2010,train,0,5935,0,5935,0,5935,5935,28,9718565.0,1330000.0,2297,7,7,17,2271.0,1,0,0,0,1,0,CO,28.0,4.285714285714286,1.3569339855976197,8.0,2.0,6.0,8.0,2.0,0.3180235089246843,2297.0,True,>6M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.39435855,0.0,0.0,0.0,0.0,0.3403638,0.0,0.0,0.0,0.0,0.0,0.3915097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34775448,0.0
firm_00320,2009-12-15,2010,train,0,6000,0,6000,0,6000,6000,9,1987340.0,729103.0,764,4,3,7,764.0,1,0,0,0,1,0,AZ,9.0,3.111111111111111,1.3642254619787415,5.0,2.0,4.0,5.0,1.0,0.4780759162303664,764.0,True,1.5M-3M,small_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43240216,0.0,0.0,0.0,0.0,0.0,0.33388612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_00328,2012-08-01,2010,train,0,5040,0,5040,0,5040,5040,6,1956260.0,806260.0,1745,4,4,4,1745.0,0,1,0,0,1,0,MN,6.0,3.5,1.7606816861659007,6.0,2.0,4.0,5.0,1.0,0.2093123209169054,1745.0,True,1.5M-3M,small_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38066834,0.0,0.0,0.49233344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39317465,0.0,0.0,0.0,0.0,0.0
firm_00331,2010-03-23,2010,train,0,5902,0,5902,0,5902,5902,8,3321925.0,1191750.0,2077,2,6,4,1848.0,1,0,0,0,0,0,MD,8.0,4.25,1.2817398889233116,6.0,2.0,5.0,5.0,0.0,0.0,2077.0,True,3M-6M,flat,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35729724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35064963,0.0,0.0,0.0,0.0,0.0
firm_00334,2009-12-16,2010,train,1,5637,0,5999,0,5999,5999,19,5755240.0,599952.0,2295,3,6,11,2161.0,1,0,0,0,1,0,MT,19.0,3.7368421052631575,1.2841817655680772,6.0,2.0,5.0,6.0,1.0,0.1591503267973856,2295.0,True,3M-6M,small_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33176795,0.0,0.0,0.0,0.0,0.0,0.3730494,0.0,0.0,0.0,0.0,0.3123289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38596866,0.0
firm_00336,2015-09-01,2010,train,0,3914,0,3914,0,3914,3914,2,1200976.0,979457.0,0,1,1,1,0.0,0,1,0,0,0,0,IN,2.0,4.0,2.82842712474619,6.0,2.0,6.0,2.0,-4.0,,0.0,True,500K-1.5M,negative,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34676322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4045154,0.0,0.0,0.0,0.0,0.0
firm_00377,2012-03-15,2010,train,1,3683,1,3683,0,5179,5179,2,1997810.0,998905.0,0,1,1,0,,0,1,0,0,0,0,MA,2.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,,0.0,True,1.5M-3M,flat,0,0.0,0.0,0.0,0.0,0.39882475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36619258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33983204,0.0,0.0,0.0,0.0
