firm_id,index_date,index_year,n_pre_grants,total_pre_amount,max_single_award,years_first_to_index_days,n_grantors_pre,n_active_years_pre,n_phase1_pre,n_phase2_pre,has_dod,has_nih,has_nsf,has_doe,has_nasa,has_usda,state_at_index,event_1m,days_to_event_1m
firm_00237,2020-09-01,2020,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,NC,1,975
firm_00238,2020-12-01,2021,1,255977.0,255977.0,0,1,1,1,0,0,0,1,0,0,0,WI,1,1518
firm_00239,2017-09-12,2017,1,224972.0,224972.0,0,1,1,1,0,1,0,0,0,0,0,MD,0,3172
firm_00240,2020-08-12,2020,1,123101.0,123101.0,0,1,1,1,0,0,0,0,0,1,0,DC,0,2107
firm_00241,2011-06-17,2010,4,514970.0,225000.0,2236,3,4,3,1,1,0,0,1,0,0,PA,0,5451
firm_00242,2022-04-01,2022,1,373684.0,373684.0,0,1,1,1,0,0,1,0,0,0,0,AZ,0,1510
firm_00243,2010-01-29,2010,6,1130276.0,696140.0,2085,3,5,5,1,1,0,0,0,1,0,CA,0,5955
firm_00244,2015-06-08,2015,1,149770.0,149770.0,0,1,1,1,0,0,0,0,1,0,0,CA,0,3999
firm_00245,2018-11-28,2019,1,99998.0,99998.0,0,1,1,1,0,1,0,0,0,0,0,OH,0,2730
firm_00246,2022-02-14,2022,1,153291.0,153291.0,0,1,1,1,0,0,0,0,1,0,0,TX,0,1556
firm_00247,2016-06-10,2016,1,124663.0,124663.0,0,1,1,1,0,0,0,0,0,1,0,AL,0,3631
firm_00248,2009-12-22,2010,17,5746436.0,749930.0,2394,5,7,10,7,1,0,0,0,1,0,AZ,0,5993
firm_00249,2021-06-07,2010,1,139958.0,139958.0,0,1,1,1,0,1,0,0,0,0,0,MA,1,43
firm_00250,2015-06-08,2015,1,149984.0,149984.0,0,1,1,1,0,0,0,0,1,0,0,SD,0,3999
firm_00251,2020-11-04,2021,1,200000.0,200000.0,0,1,1,1,0,1,0,0,0,0,0,CT,0,2023
firm_00252,2022-01-01,2022,1,255874.0,255874.0,0,1,1,1,0,0,0,1,0,0,0,NH,1,220
firm_00253,2009-08-05,2010,89,23567058.0,1849840.0,2028,7,6,66,23,1,0,0,0,1,0,VA,0,6132
firm_00254,2020-09-01,2020,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,KS,0,2087
firm_00255,2014-07-23,2014,4,2700706.0,2380710.0,2477,2,3,3,1,1,0,0,0,0,0,CA,0,4319
firm_00256,2019-05-02,2019,1,224929.0,224929.0,0,1,1,1,0,0,1,0,0,0,0,CA,0,2575
firm_00257,2016-06-13,2016,1,149881.0,149881.0,0,1,1,1,0,0,0,0,1,0,0,FL,0,3628
firm_00258,2019-05-29,2019,1,161850.0,161850.0,0,1,1,1,0,1,0,0,0,0,0,UT,0,2548
firm_00259,2014-07-01,2010,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,MI,0,4341
firm_00260,2010-03-04,2010,8,5552180.0,2200000.0,1878,5,5,5,3,1,0,0,0,1,0,PA,0,5921
firm_00261,2013-07-01,2013,1,79915.0,79915.0,0,1,1,1,0,1,0,0,0,0,0,VA,0,4706
firm_00262,2021-08-01,2021,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,CA,0,1753
firm_00263,2013-07-01,2013,1,150000.0,150000.0,0,1,1,1,0,0,0,1,0,0,0,IL,1,583
firm_00264,2022-06-27,2022,1,200000.0,200000.0,0,1,1,1,0,0,0,0,1,0,0,MI,0,1423
firm_00265,2015-06-17,2015,1,124999.0,124999.0,0,1,1,1,0,0,0,0,0,1,0,CT,0,3990
firm_00266,2021-03-15,2021,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,AL,0,1892
firm_00267,2021-04-01,2021,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,NC,1,763
firm_00268,2021-02-15,2021,1,255648.0,255648.0,0,1,1,1,0,0,0,1,0,0,0,TN,0,1920
firm_00269,2019-02-05,2019,2,958481.0,733549.0,0,2,1,1,1,0,1,0,0,0,0,CO,0,2661
firm_00270,2012-02-20,2012,1,134122.0,134122.0,0,1,1,1,0,0,0,0,1,0,0,WA,0,5203
firm_00271,2021-05-01,2021,1,255946.0,255946.0,0,1,1,1,0,0,0,1,0,0,0,MI,1,629
firm_00272,2020-05-15,2020,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,CA,0,2196
firm_00273,2020-06-29,2020,1,200000.0,200000.0,0,1,1,1,0,0,0,0,1,0,0,CA,0,2151
firm_00274,2009-12-07,2010,25,8274664.0,795981.0,1978,8,6,16,9,1,0,0,0,0,0,HI,0,6008
firm_00275,2020-03-09,2020,1,46811.0,46811.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,2263
firm_00276,2022-02-14,2022,1,200000.0,200000.0,0,1,1,1,0,0,0,0,1,0,0,NJ,0,1556
firm_00277,2009-09-30,2010,17,5386955.0,750000.0,1855,5,6,11,6,1,0,0,0,1,0,TX,0,6076
firm_00278,2018-07-01,2018,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,MA,0,2880
firm_00279,2011-06-17,2011,1,150000.0,150000.0,0,1,1,1,0,0,0,0,1,0,0,OR,0,5451
firm_00280,2022-01-01,2022,1,255492.0,255492.0,0,1,1,1,0,0,0,1,0,0,0,MA,0,1600
firm_00281,2017-06-12,2017,1,150000.0,150000.0,0,1,1,1,0,0,0,0,1,0,0,NM,0,3264
firm_00282,2010-01-29,2010,4,1027904.0,749018.0,667,2,3,3,1,1,0,0,0,1,0,NY,0,5955
firm_00283,2010-08-30,2010,13,7034914.0,1788530.0,2399,2,7,6,7,1,0,0,0,0,0,NY,0,5742
firm_00284,2017-08-29,2017,1,150000.0,150000.0,0,1,1,1,0,1,0,0,0,0,0,NM,0,3186
firm_00285,2020-05-15,2020,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,NY,0,2196
firm_00286,2012-02-23,2012,1,124589.0,124589.0,0,1,1,1,0,0,0,0,0,1,0,AR,0,5200
firm_00287,2020-06-01,2020,1,224999.0,224999.0,0,1,1,1,0,0,0,1,0,0,0,WA,0,2179
firm_00288,2020-04-27,2020,1,222449.0,222449.0,0,1,1,1,0,0,0,1,0,0,0,NC,0,2214
firm_00289,2019-02-01,2019,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,NJ,1,1617
firm_00290,2010-12-28,2010,1,120000.0,120000.0,0,1,1,1,0,1,0,0,0,0,0,OH,0,5622
firm_00291,2010-01-29,2010,1,99306.0,99306.0,0,1,1,1,0,0,0,0,0,1,0,CA,0,5955
firm_00292,2011-05-12,2010,1,99996.0,99996.0,0,1,1,1,0,1,0,0,0,0,0,OR,0,5487
firm_00293,2017-02-21,2017,1,228868.0,228868.0,0,1,1,1,0,0,0,0,1,0,0,UT,0,3375
firm_00294,2017-02-21,2010,1,155000.0,155000.0,0,1,1,1,0,0,0,0,1,0,0,CA,0,3375
firm_00295,2009-12-11,2010,18,8196361.0,2115090.0,2110,4,6,11,7,1,0,0,0,1,0,IN,0,6004
firm_00296,2021-06-28,2021,1,200000.0,200000.0,0,1,1,1,0,0,0,0,1,0,0,CA,0,1787
firm_00297,2017-07-15,2017,1,100000.0,100000.0,0,1,1,1,0,0,0,0,0,0,1,FL,0,3231
firm_00298,2021-08-01,2021,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,LA,0,1753
firm_00299,2009-08-07,2010,222,66355465.0,2250710.0,2090,12,7,158,64,1,1,0,0,1,0,MA,0,6130
firm_00300,2010-01-26,2010,8,1439681.0,750000.0,1721,2,5,7,1,1,0,0,0,0,0,PA,0,5958
firm_00301,2021-04-12,2021,1,49927.0,49927.0,0,1,1,1,0,1,0,0,0,0,0,CA,1,1079
firm_00302,2021-04-14,2021,1,49933.0,49933.0,0,1,1,1,0,1,0,0,0,0,0,OH,0,1862
firm_00303,2020-02-01,2020,1,224999.0,224999.0,0,1,1,1,0,0,0,1,0,0,0,VA,0,2300
firm_00304,2019-05-01,2019,1,99815.0,99815.0,0,1,1,1,0,0,0,0,0,0,0,TX,0,2576
firm_00305,2009-12-11,2010,33,7507079.0,749999.0,2332,8,7,25,8,1,0,0,0,1,0,OH,0,6004
firm_00306,2015-07-01,2015,1,150000.0,150000.0,0,1,1,1,0,0,0,1,0,0,0,KY,1,2168
firm_00307,2020-06-15,2020,1,149705.0,149705.0,0,1,1,1,0,0,0,0,0,0,0,VA,0,2165
firm_00308,2010-01-29,2010,16,6984505.0,2282190.0,2275,5,7,11,5,1,0,0,0,1,0,CT,0,5955
firm_00309,2018-03-01,2018,1,229859.0,229859.0,0,1,1,1,0,1,0,0,0,0,0,OH,0,3002
firm_00310,2022-09-01,2022,1,149957.0,149957.0,0,1,1,1,0,0,0,0,0,0,0,CA,0,1357
firm_00311,2022-08-10,2022,1,258558.0,258558.0,0,1,1,1,0,0,1,0,0,0,0,MD,0,1379
firm_00312,2010-06-10,2010,5,1033244.0,723546.0,1315,3,4,4,1,1,0,0,0,0,0,TX,0,5823
firm_00313,2021-06-07,2021,1,239988.0,239988.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,1808
firm_00314,2009-10-26,2010,5,1085096.0,776032.0,1076,1,3,4,1,1,0,0,0,0,0,HI,0,6050
firm_00315,2021-01-15,2021,1,255716.0,255716.0,0,1,1,1,0,0,0,1,0,0,0,AZ,0,1951
firm_00316,2020-06-01,2020,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,ME,0,2179
firm_00317,2018-07-15,2018,1,224289.0,224289.0,0,1,1,1,0,0,0,1,0,0,0,CA,0,2866
firm_00318,2020-12-15,2021,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,IA,0,1982
firm_00319,2010-04-01,2010,10,3289722.0,899819.0,2262,3,6,7,3,1,0,0,0,0,0,AZ,0,5893
firm_00320,2012-07-01,2012,1,150000.0,150000.0,0,1,1,1,0,0,0,1,0,0,0,IL,0,5071
firm_00321,2021-06-07,2021,1,240000.0,240000.0,0,1,1,1,0,1,0,0,0,0,0,NC,0,1808
firm_00322,2020-05-15,2020,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,FL,0,2196
firm_00323,2011-01-01,2011,1,150000.0,150000.0,0,1,1,1,0,0,0,1,0,0,0,MO,0,5618
firm_00324,2021-07-15,2021,1,255577.0,255577.0,0,1,1,1,0,0,0,1,0,0,0,NY,0,1770
firm_00325,2009-11-18,2010,24,4711100.0,998251.0,2133,6,6,20,4,1,0,0,0,1,0,PA,0,6027
firm_00326,2010-01-05,2010,3,299200.0,99950.0,1042,2,3,3,0,1,0,0,0,0,0,CA,0,5979
firm_00327,2009-10-23,2010,26,6289040.0,1499630.0,2144,4,7,21,5,1,0,0,0,0,0,IL,0,6053
firm_00328,2018-04-09,2018,1,225000.0,225000.0,0,1,1,1,0,0,0,0,1,0,0,CA,0,2963
firm_00329,2021-02-01,2021,1,255499.0,255499.0,0,1,1,1,0,0,0,1,0,0,0,MA,0,1934
firm_00330,2010-02-05,2010,4,1032018.0,749942.0,633,2,3,3,1,1,0,0,0,0,0,CA,0,5948
firm_00331,2014-02-18,2014,2,299728.0,149931.0,0,1,1,2,0,0,0,0,1,0,0,CO,0,4474
firm_00332,2009-11-02,2010,54,17691725.0,1750000.0,2126,8,6,38,16,1,0,0,0,1,0,MA,0,6043
firm_00333,2021-09-01,2021,1,150000.0,150000.0,0,1,1,1,0,0,0,0,0,0,0,OH,0,1722
firm_00334,2017-02-21,2017,1,227585.0,227585.0,0,1,1,1,0,0,0,0,1,0,0,IL,0,3375
firm_00335,2021-06-15,2021,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,CO,0,1800
firm_00336,2010-03-01,2010,8,2719935.0,750000.0,1909,4,6,5,3,1,0,0,0,0,0,UT,0,5924
firm_00337,2020-09-01,2020,1,255838.0,255838.0,0,1,1,1,0,0,0,1,0,0,0,UT,1,1634
firm_00338,2018-07-27,2018,1,120188.0,120188.0,0,1,1,1,0,0,0,0,0,1,0,CT,0,2854
firm_00339,2021-06-28,2021,1,250000.0,250000.0,0,1,1,1,0,0,0,0,1,0,0,TX,0,1787
firm_00340,2020-02-18,2020,1,200000.0,200000.0,0,1,1,1,0,0,0,0,1,0,0,NJ,1,2003
firm_00341,2015-02-17,2015,3,1374868.0,1049870.0,3960,2,2,2,1,1,0,0,1,0,0,MT,0,4110
firm_00342,2020-06-01,2020,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,CA,0,2179
firm_00343,2021-02-15,2021,1,253462.0,253462.0,0,1,1,1,0,0,0,1,0,0,0,AZ,0,1920
firm_00344,2009-10-08,2010,22,10341232.0,1595850.0,2122,5,7,15,7,1,0,0,0,1,0,AZ,0,6068
firm_00345,2018-07-02,2018,1,150000.0,150000.0,0,1,1,1,0,0,0,0,1,0,0,DE,0,2879
firm_00346,2022-06-27,2022,1,206498.0,206498.0,0,1,1,1,0,0,0,0,1,0,0,WA,0,1423
firm_00347,2015-06-08,2015,3,999986.0,750000.0,2195,2,3,2,1,1,0,0,1,0,0,NC,0,3999
firm_00348,2019-02-19,2019,1,149996.0,149996.0,0,1,1,1,0,0,0,0,1,0,0,IL,0,2647
firm_00349,2019-08-19,2019,1,125000.0,125000.0,0,1,1,1,0,0,0,0,0,1,0,WA,0,2466
firm_00350,2022-06-27,2022,1,206500.0,206500.0,0,1,1,1,0,0,0,0,1,0,0,CA,0,1423
firm_00351,2021-06-28,2021,2,399918.0,199983.0,0,1,1,2,0,0,0,0,1,0,0,CO,0,1787
firm_00352,2021-01-01,2021,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,MN,1,895
firm_00353,2019-07-01,2019,1,220747.0,220747.0,0,1,1,1,0,0,0,1,0,0,0,VA,0,2515
firm_00354,2017-07-01,2017,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,UT,0,3245
firm_00355,2020-03-01,2020,1,223500.0,223500.0,0,1,1,1,0,0,0,1,0,0,0,TX,0,2271
firm_00356,2016-07-14,2016,1,149863.0,149863.0,0,1,1,1,0,1,0,0,0,0,0,PA,0,3597
firm_00357,2016-06-13,2016,1,150000.0,150000.0,0,1,1,1,0,0,0,0,1,0,0,FL,0,3628
firm_00358,2022-07-25,2022,1,149994.0,149994.0,0,1,1,1,0,0,0,0,0,1,0,OR,0,1395
firm_00359,2019-02-01,2019,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,MI,0,2665
firm_00360,2010-11-04,2010,35,15493996.0,2221490.0,2383,4,7,24,11,1,0,0,0,0,0,FL,0,5676
firm_00361,2015-06-17,2015,1,123634.0,123634.0,0,1,1,1,0,0,0,0,0,1,0,FL,0,3990
firm_00362,2010-06-21,2010,26,9260239.0,1749690.0,2251,5,6,17,9,1,0,0,0,0,0,AL,0,5812
firm_00363,2013-01-01,2013,1,149688.0,149688.0,0,1,1,1,0,0,0,1,0,0,0,VA,0,4887
firm_00364,2017-06-09,2017,1,124950.0,124950.0,0,1,1,1,0,0,0,0,0,1,0,UT,0,3267
firm_00365,2015-07-01,2015,1,149743.0,149743.0,0,1,1,1,0,0,0,1,0,0,0,WI,1,736
firm_00366,2021-04-01,2021,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,FL,0,1875
firm_00367,2021-02-15,2021,1,255990.0,255990.0,0,1,1,1,0,0,0,1,0,0,0,MD,0,1920
firm_00368,2014-07-01,2014,1,149755.0,149755.0,0,1,1,1,0,0,0,1,0,0,0,MA,0,4341
firm_00369,2020-06-25,2020,1,100000.0,100000.0,0,1,1,1,0,0,0,0,0,0,1,HI,0,2155
firm_00370,2011-08-19,2011,1,149979.0,149979.0,0,1,1,1,0,1,0,0,0,0,0,IL,0,5388
firm_00371,2019-12-02,2020,1,224863.0,224863.0,0,1,1,1,0,0,0,1,0,0,0,OR,1,1604
firm_00372,2019-07-01,2019,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,MI,0,2515
firm_00373,2018-04-09,2018,2,299977.0,149999.0,0,1,1,2,0,0,0,0,1,0,0,CO,0,2963
firm_00374,2019-02-01,2019,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,TN,0,2665
firm_00375,2021-03-01,2021,1,255935.0,255935.0,0,1,1,1,0,0,0,1,0,0,0,NC,0,1906
firm_00376,2010-03-31,2010,31,8367641.0,750000.0,2312,5,8,22,9,1,0,0,0,0,0,CT,0,5894
firm_00377,2019-07-01,2019,1,205877.0,205877.0,0,1,1,1,0,0,0,0,1,0,0,GA,0,2515
firm_00378,2021-04-01,2021,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,MA,0,1875
firm_00379,2010-01-29,2010,23,7239387.0,1148930.0,1024,4,4,16,7,1,0,0,0,1,0,IA,0,5955
firm_00380,2010-06-28,2010,1,69994.0,69994.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,5805
firm_00381,2009-10-08,2010,18,5287882.0,999979.0,2127,3,7,13,5,1,0,0,0,0,0,CO,0,6068
firm_00382,2010-01-29,2010,3,239879.0,99999.0,1836,1,3,3,0,0,0,0,0,1,0,NM,0,5955
firm_00383,2011-02-07,2010,13,5419792.0,1980000.0,2481,4,7,9,4,1,0,0,0,1,0,IL,0,5581
firm_00384,2020-08-01,2020,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,OR,0,2118
firm_00385,2021-04-14,2021,1,49853.0,49853.0,0,1,1,1,0,1,0,0,0,0,0,TN,0,1862
firm_00386,2021-05-06,2021,1,118138.0,118138.0,0,1,1,1,0,0,0,0,0,1,0,AR,0,1840
firm_00387,2014-01-01,2014,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,DE,0,4522
firm_00388,2013-05-23,2013,1,124768.0,124768.0,0,1,1,1,0,0,0,0,0,1,0,UT,0,4745
firm_00389,2018-07-02,2018,1,149940.0,149940.0,0,1,1,1,0,0,0,0,1,0,0,VA,0,2879
firm_00390,2010-01-29,2010,25,7640928.0,1499800.0,2082,7,7,19,6,1,0,0,0,1,0,AL,0,5955
firm_00391,2010-01-29,2010,42,9400921.0,750000.0,2373,7,8,33,9,1,0,0,0,1,0,NJ,0,5955
firm_00392,2013-02-19,2013,1,150000.0,150000.0,0,1,1,1,0,0,0,0,1,0,0,NH,0,4838
firm_00393,2021-05-01,2021,1,255037.0,255037.0,0,1,1,1,0,0,0,1,0,0,0,WA,0,1845
firm_00394,2021-04-01,2021,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,NY,1,1313
firm_00395,2014-07-01,2014,1,224840.0,224840.0,0,1,1,1,0,0,0,1,0,0,0,NY,0,4341
firm_00396,2021-05-01,2021,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,NY,0,1845
firm_00397,2021-08-15,2021,1,255755.0,255755.0,0,1,1,1,0,0,0,1,0,0,0,PA,0,1739
firm_00398,2019-02-19,2019,1,150000.0,150000.0,0,1,1,1,0,0,0,0,1,0,0,NC,0,2647
firm_00399,2018-07-17,2018,1,119990.0,119990.0,0,1,1,1,0,0,0,0,0,0,0,SD,0,2864
firm_00400,2020-05-01,2020,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,FL,1,2105
firm_00401,2021-05-01,2021,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,IA,0,1845
firm_00402,2020-07-01,2020,1,224989.0,224989.0,0,1,1,1,0,0,0,1,0,0,0,AR,0,2149
firm_00403,2020-06-29,2020,2,400000.0,200000.0,0,1,1,2,0,0,0,0,1,0,0,FL,0,2151
firm_00404,2019-01-01,2019,1,224539.0,224539.0,0,1,1,1,0,0,0,1,0,0,0,CA,1,2050
firm_00405,2020-07-01,2020,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,NY,0,2149
firm_00406,2022-08-10,2022,2,495528.0,247764.0,0,1,1,1,1,0,0,0,1,0,0,IL,1,869
firm_00407,2020-05-01,2020,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,CA,0,2210
firm_00408,2015-09-01,2015,1,99798.0,99798.0,0,1,1,1,0,0,0,0,0,0,0,FL,0,3914
firm_00409,2012-02-20,2010,2,1150000.0,1000000.0,189,1,2,1,1,0,0,0,1,0,0,NY,0,5203
firm_00410,2020-12-01,2021,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,HI,0,1996
firm_00411,2010-01-29,2010,116,33902449.0,1445784.0,2251,9,8,78,38,1,0,0,0,1,0,CO,0,5955
firm_00412,2010-01-29,2010,24,6132714.0,1099580.0,2115,3,7,17,7,1,0,0,0,1,0,CO,0,5955
firm_00413,2013-06-10,2013,1,149686.0,149686.0,0,1,1,1,0,0,0,0,1,0,0,OH,0,4727
firm_00414,2010-04-30,2010,10,3369725.0,1199990.0,2153,3,7,7,3,1,0,0,0,0,0,MA,0,5864
firm_00415,2021-08-01,2021,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,MA,1,198
firm_00416,2011-06-17,2010,4,1068695.0,749004.0,2132,3,4,3,1,1,0,0,1,0,0,SC,0,5451
firm_00417,2019-02-19,2019,1,223672.0,223672.0,0,1,1,1,0,0,0,0,1,0,0,OH,0,2647
firm_00418,2020-12-15,2021,1,255937.0,255937.0,0,1,1,1,0,0,0,1,0,0,0,CO,0,1982
firm_00419,2021-12-01,2022,1,254400.0,254400.0,0,1,1,1,0,0,0,1,0,0,0,MA,0,1631
firm_00420,2022-05-11,2022,1,147142.0,147142.0,0,1,1,1,0,0,0,0,0,0,0,CA,0,1470
firm_00421,2010-01-20,2010,119,39750233.0,1481000.0,2445,9,8,79,40,1,0,0,0,1,0,CA,0,5964
firm_00422,2009-10-23,2010,33,11659157.0,1590710.0,2188,7,7,22,11,1,0,0,0,1,0,NM,0,6053
firm_00423,2021-02-22,2021,1,256380.0,256380.0,0,1,1,1,0,0,0,0,1,0,0,CA,0,1913
firm_00424,2021-01-01,2021,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,DE,0,1965
firm_00425,2009-08-05,2010,146,54217223.0,3172140.0,2257,8,7,96,50,1,0,0,0,1,0,MA,0,6132
firm_00426,2019-07-30,2019,1,149991.0,149991.0,0,1,1,1,0,1,0,0,0,0,0,MD,0,2486
firm_00427,2016-09-16,2016,1,224999.0,224999.0,0,1,1,1,0,0,1,0,0,0,0,CA,1,1355
firm_00428,2019-07-01,2019,1,199592.0,199592.0,0,1,1,1,0,0,0,0,1,0,0,GA,0,2515
firm_00429,2012-11-15,2013,3,624711.0,375000.0,1284,2,3,2,1,1,0,0,1,0,0,NJ,0,4934
firm_00430,2019-12-02,2020,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,PA,0,2361
firm_00431,2013-02-19,2013,2,249993.0,149995.0,2818,2,2,2,0,0,0,0,1,0,0,TX,0,4838
firm_00432,2022-03-01,2022,1,125000.0,125000.0,0,1,1,1,0,0,0,0,0,0,1,WV,0,1541
firm_00433,2020-06-29,2020,1,198568.0,198568.0,0,1,1,1,0,0,0,0,1,0,0,CA,0,2151
firm_00434,2020-12-15,2021,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,AZ,0,1982
firm_00435,2020-05-19,2020,1,146500.0,146500.0,0,1,1,1,0,1,0,0,0,0,0,MA,0,2192
firm_00436,2021-03-15,2021,1,255916.0,255916.0,0,1,1,1,0,0,0,1,0,0,0,CO,0,1892
firm_00437,2021-02-15,2021,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,CA,0,1920
firm_00438,2010-01-29,2010,13,2921101.0,699688.0,2129,4,7,9,4,1,0,0,0,1,0,CO,0,5955
firm_00439,2019-12-12,2020,1,49996.0,49996.0,0,1,1,1,0,1,0,0,0,0,0,MA,1,110
firm_00440,2012-05-02,2012,1,149898.0,149898.0,0,1,1,1,0,1,0,0,0,0,0,RI,0,5131
firm_00441,2021-02-15,2021,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,PA,0,1920
firm_00442,2011-06-17,2010,3,1059998.0,790000.0,2713,2,2,2,1,1,0,0,1,0,0,WA,0,5451
firm_00443,2022-01-01,2022,1,255962.0,255962.0,0,1,1,1,0,0,0,1,0,0,0,NY,0,1600
firm_00444,2011-02-16,2011,4,1720509.0,1462660.0,1197,2,4,3,1,1,0,0,0,0,0,NC,0,5572
firm_00445,2021-04-20,2021,1,100000.0,100000.0,0,1,1,1,0,0,0,0,0,0,1,MD,0,1856
firm_00446,2020-08-01,2020,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,DE,0,2118
firm_00447,2015-05-14,2015,1,100000.0,100000.0,0,1,1,1,0,0,0,0,0,0,1,MA,0,4024
firm_00448,2020-09-01,2020,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,TX,0,2087
firm_00449,2021-08-01,2021,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,HI,0,1753
firm_00450,2020-03-15,2020,1,224617.0,224617.0,0,1,1,1,0,0,0,1,0,0,0,VT,0,2257
firm_00451,2011-04-26,2011,1,69746.0,69746.0,0,1,1,1,0,1,0,0,0,0,0,MA,0,5503
firm_00452,2019-12-12,2020,1,150000.0,150000.0,0,1,1,1,0,1,0,0,0,0,0,WY,0,2351
firm_00453,2018-04-09,2018,1,150000.0,150000.0,0,1,1,1,0,0,0,0,1,0,0,WY,0,2963
firm_00454,2018-04-09,2018,1,150000.0,150000.0,0,1,1,1,0,0,0,0,1,0,0,OH,0,2963
firm_00455,2012-02-13,2012,1,124874.0,124874.0,0,1,1,1,0,0,0,0,0,1,0,MD,0,5210
firm_00456,2010-06-28,2010,2,166993.0,97414.0,718,2,2,2,0,1,0,0,0,0,0,VA,0,5805
firm_00457,2016-02-22,2016,1,150000.0,150000.0,0,1,1,1,0,0,0,0,1,0,0,NY,0,3740
firm_00458,2020-06-01,2020,1,224156.0,224156.0,0,1,1,1,0,0,0,1,0,0,0,NY,1,828
firm_00459,2022-09-23,2022,1,485902.0,485902.0,0,1,1,1,0,0,1,0,0,0,0,CO,0,1335
firm_00460,2013-01-01,2013,1,149954.0,149954.0,0,1,1,1,0,0,0,1,0,0,0,CO,0,4887
firm_00461,2012-02-10,2012,11,4118959.0,750000.0,2858,2,5,6,5,1,0,0,0,0,0,MA,0,5213
firm_00462,2010-06-28,2010,4,799252.0,499828.0,882,3,3,3,1,1,0,0,0,0,0,CA,0,5805
firm_00463,2021-02-22,2021,1,200000.0,200000.0,0,1,1,1,0,0,0,0,1,0,0,CA,0,1913
firm_00464,2022-01-01,2022,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,IN,0,1600
firm_00465,2017-01-11,2017,1,149933.0,149933.0,0,1,1,1,0,1,0,0,0,0,0,NC,0,3416
firm_00466,2021-05-01,2021,3,667004.0,419939.0,2312,3,2,1,1,0,1,0,0,0,0,MA,0,1845
firm_00467,2016-06-01,2010,2,447750.0,397750.0,0,2,1,2,0,0,1,0,0,0,0,CA,0,3640
firm_00468,2020-10-01,2020,1,255993.0,255993.0,0,1,1,1,0,0,0,1,0,0,0,MA,0,2057
firm_00469,2022-02-15,2022,1,254091.0,254091.0,0,1,1,1,0,0,0,1,0,0,0,CA,0,1555
firm_00470,2019-09-11,2019,2,1290506.0,1035879.0,0,2,1,1,1,0,1,0,0,0,0,NC,1,425
firm_00471,2015-06-08,2015,1,150000.0,150000.0,0,1,1,1,0,0,0,0,1,0,0,CT,0,3999
firm_00472,2013-01-01,2013,1,150000.0,150000.0,0,1,1,1,0,0,0,1,0,0,0,MD,0,4887
firm_00473,2017-07-07,2017,1,99964.0,99964.0,0,1,1,1,0,1,0,0,0,0,0,NC,0,3239
